Date,Open,High,Low,Close,Adj Close,Volume,MA,RSI,Stock RSI
2024-04-16,3101.14,3127.16,2997.75,3084.92,3084.92,19441391169,3516.6023999999998,43.28512468836638,0.41361954802232254
2024-04-17,3084.92,3123.67,2918.55,2984.73,2984.73,17711869375,3511.4066,39.09476284255149,0.1948202269662516
2024-04-18,2984.71,3094.84,2956.13,3066.03,3066.03,15183777035,3505.0132,41.5416653317528,0.3225849935966959
2024-04-19,3065.95,3127.11,2868.8,3059.28,3059.28,20399982867,3499.3603999999996,41.659116465863455,0.32871769271582857
2024-04-20,3059.48,3170.67,3021.78,3157.63,3157.63,9918642130,3493.812,43.931057055165475,0.4473468413931648
2024-04-21,3157.57,3197.51,3119.55,3147.29,3147.29,9394387894,3488.3168,39.9956872329025,0.2418619031232951
2024-04-22,3147.66,3236.66,3131.37,3201.65,3201.65,12063858733,3482.53,31.620373817856887,0.0
2024-04-23,3201.59,3264.42,3154.59,3219.91,3219.91,11054442653,3474.3196000000003,37.82055113874111,0.30900590619327745
2024-04-24,3219.96,3292.92,3105.98,3139.81,3139.81,14000234760,3466.0166000000004,33.34377963795308,0.10654183295437714
2024-04-25,3139.62,3190.98,3074.8,3156.51,3156.51,13989030260,3452.7621999999997,35.356411031610065,0.303479274199079
2024-04-26,3156.38,3166.19,3103.1,3130.16,3130.16,10622333862,3437.8783999999996,44.08989517117154,1.0
2024-04-27,3129.73,3279.45,3071.34,3252.17,3252.17,11820785577,3425.0806,64.7400360051027,1.0
2024-04-28,3252.25,3351.18,3249.15,3262.77,3262.77,11379192678,3412.0276,57.58822938924181,0.7840616074092989
2024-04-29,3262.34,3285.47,3116.2,3215.43,3215.43,15032246816,3398.7124000000003,58.25656797179869,0.8042411182623489
2024-04-30,3215.38,3249.38,2918.23,3012.29,3012.29,18266894653,3377.6292,45.8534580207584,0.42974726379856
2024-05-01,3011.02,3020.17,2815.92,2969.78,2969.78,20005057445,3357.4194,49.08630868709588,0.5273584848327657
2024-05-02,2969.79,3015.05,2894.33,2988.17,2988.17,13163903903,3337.0535999999997,44.84507415254237,0.3993005804201178
2024-05-03,2988.13,3127.16,2960.18,3103.54,3103.54,12862183229,3321.4616000000005,52.56187631682525,0.6322981913454665
2024-05-04,3103.62,3167.54,3096.27,3117.58,3117.58,8283229638,3309.1088,47.43107849803081,0.4773812181653994
2024-05-05,3117.64,3170.06,3075.59,3137.25,3137.25,8783447639,3301.3965999999996,49.36362253435424,0.535731572870033
2024-05-06,3137.51,3220.15,3048.24,3062.73,3062.73,13008587255,3289.8030000000003,41.41409147095179,0.25704694657299343
2024-05-07,3062.75,3129.08,3003.01,3006.58,3006.58,11743187337,3279.5748,37.4050939319156,0.12935664196614027
2024-05-08,3006.32,3037.2,2938.47,2973.66,2973.66,11791662158,3275.8956,39.611859298995896,0.1448238013936241
2024-05-09,2973.97,3057.96,2951.22,3036.02,3036.02,10861947179,3266.3482,42.87353466529448,0.20005313048542667
2024-05-10,3036.23,3052.73,2881.0,2909.79,2909.79,12278653601,3254.6841999999997,38.343295424490876,0.034322424758147126
2024-05-11,2909.85,2942.18,2888.08,2911.6,2911.6,6795916454,3246.2424,29.360644809405485,0.0
2024-05-12,2911.66,2953.05,2902.2,2928.7,2928.7,5908941395,3238.0845999999997,29.912813420720326,0.019108875954981227
2024-05-13,2928.81,2994.87,2865.13,2949.36,2949.36,13352264795,3227.9790000000003,33.471243803347136,0.17717158645768777
2024-05-14,2949.21,2959.55,2863.55,2881.16,2881.16,12444516140,3213.7846000000004,40.21315659845058,0.4677558510449955
2024-05-15,2881.22,3041.6,2864.74,3037.06,3037.06,14666902956,3202.7758000000003,54.2945411836797,1.0
2024-05-16,3036.01,3041.81,2925.09,2945.13,2945.13,13035465176,3191.6760000000004,47.48850453983148,0.7270367799045475
2024-05-17,2945.14,3120.3,2934.11,3094.12,3094.12,14449438097,3182.3326,49.47107178151109,0.8065497132993115
2024-05-18,3094.55,3146.79,3087.7,3122.95,3122.95,9407051320,3174.5553999999997,50.29659659549084,0.8396582496302594
2024-05-19,3122.82,3137.15,3056.75,3071.84,3071.84,8747800800,3165.8334000000004,46.50852451665938,0.6877336558174831
2024-05-20,3071.86,3690.81,3050.3,3663.86,3663.86,31228143948,3166.1533999999997,70.66861044828464,1.0
2024-05-21,3663.01,3837.37,3628.1,3789.31,3789.31,37643853967,3171.8389999999995,75.68837749670169,1.0
2024-05-22,3789.37,3810.95,3655.08,3737.22,3737.22,25155809461,3181.0388000000003,74.74784141882958,0.9796982061647489
2024-05-23,3737.18,3943.55,3552.64,3776.93,3776.93,45623656317,3190.3486,74.37155845608311,0.971576009352608
2024-05-24,3776.99,3825.12,3631.99,3726.93,3726.93,22257061429,3198.2864,78.29824075356697,1.0
