Date,Open,High,Low,Close,Adj Close,Volume,MA,RSI,Stock RSI
2024-04-05,68515.76,68725.76,66011.48,67837.64,67837.64,33748230056,63775.0628,59.92928204691634,1.0
2024-04-06,67840.57,69629.6,67491.72,68896.11,68896.11,19967785809,64109.780999999995,61.393223427769556,1.0
2024-04-07,68897.11,70284.43,68851.63,69362.55,69362.55,21204930369,64463.77199999999,55.74975524679554,0.6620209078384576
2024-04-08,69362.55,72715.36,69064.24,71631.36,71631.36,37261432669,64853.948200000006,54.632432651012806,0.5951060844595741
2024-04-09,71632.5,71742.51,68212.92,69139.02,69139.02,36426900409,65201.1458,47.931313828480526,0.19378583537203686
2024-04-10,69140.24,71093.43,67503.56,70587.88,70587.88,38318601774,65567.2058,52.64213606765125,0.4501225415942677
2024-04-11,70575.73,71256.23,69571.81,70060.61,70060.61,30153382941,65931.6344,48.344600903534314,0.18008550320022565
2024-04-12,70061.38,71222.74,65254.84,67195.87,67195.87,44129299406,66249.45240000001,44.05499202911838,0.0
2024-04-13,67188.38,67931.43,60919.11,63821.47,63821.47,52869738185,66511.2428,38.71763150135433,0.0
2024-04-14,63836.23,65824.43,62205.85,65738.73,65738.73,49084320047,66794.5954,39.256381167155816,0.02375901222555884
2024-04-15,65739.65,66878.65,62332.07,63426.21,63426.21,43595917654,67028.4548,38.25581900165273,0.0
2024-04-16,63419.3,64355.67,61716.4,63811.86,63811.86,42847528078,67214.244,46.42205215531144,0.3529450842135475
2024-04-17,63831.85,64486.36,59768.59,61276.69,61276.69,41915247049,67298.0704,40.53541162666048,0.09852412928541864
2024-04-18,61275.32,64125.69,60833.48,63512.75,63512.75,36006307335,67318.2296,39.82847154161029,0.06797013662355295
2024-04-19,63510.75,65481.6,59651.39,63843.57,63843.57,49920425401,67371.13339999999,41.75419849282437,0.15120017037100203
2024-04-20,63851.1,65442.46,63172.4,64994.44,64994.44,23097485495,67422.2096,41.97557423098233,0.2126311184175254
2024-04-21,64992.82,65723.24,64277.72,64926.64,64926.64,20506644853,67480.1454,40.72473180423517,0.1507584446604388
2024-04-22,64935.63,67233.96,64548.18,66837.68,66837.68,28282686673,67553.5516,39.824409462190275,0.10903349713074538
2024-04-23,66839.89,67199.24,65864.87,66407.27,66407.27,24310975583,67515.0888,43.64498552310603,0.37460362487007715
2024-04-24,66408.72,67075.37,63589.87,64276.9,64276.9,30276655120,67524.60280000001,35.76965849777986,0.0
2024-04-25,64275.02,65275.21,62783.63,64481.71,64481.71,32155786816,67492.101,37.234760149222566,0.13753731776583705
2024-04-26,64485.37,64789.66,63322.4,63755.32,63755.32,24139372950,67428.6978,41.27365058688,0.516690639310785
2024-04-27,63750.99,63898.36,62424.72,63419.14,63419.14,19530783039,67331.0788,48.79363851433403,1.0
2024-04-28,63423.52,64321.48,62793.6,63113.23,63113.23,17334827993,67223.3658,41.28551513542221,0.4235154407970071
2024-04-29,63106.36,64174.88,61795.46,63841.12,63841.12,26635912073,67119.7924,51.539055608682034,1.0
2024-04-30,63839.42,64703.33,59120.07,60636.86,60636.86,37840840057,66890.0514,40.259529095016674,0.2847204979150879
2024-05-01,60609.5,60780.5,56555.29,58254.01,58254.01,48439780271,66625.5058,40.63934208945313,0.30880594593604443
2024-05-02,58253.7,59602.3,56937.2,59123.43,59123.43,32711813559,66346.3044,35.15016557254809,0.0
2024-05-03,59122.3,63320.5,58848.31,62889.84,62889.84,33172023048,66176.1694,47.38196425836182,0.7463469862111021
2024-05-04,62891.03,64494.96,62599.35,63891.47,63891.47,20620477992,66065.9234,46.94728090263304,0.7198239358537931
2024-05-05,63892.45,64610.89,62955.3,64031.13,64031.13,18296164805,66040.2436,47.53129336728926,0.755458592219697
2024-05-06,64038.31,65494.9,62746.24,63161.95,63161.95,28697928697,65935.67,39.249340610937345,0.25011913737608005
2024-05-07,63162.76,64390.46,62285.98,62334.82,62334.82,25930730982,65831.3946,38.35916691487407,0.1958034580286299
2024-05-08,62332.64,62986.09,60877.13,61187.94,61187.94,26088172222,65816.898,40.64439140811455,0.33524087497401506
2024-05-09,61191.2,63404.91,60648.07,63049.96,63049.96,25453338161,65719.6238,46.059217838345766,0.6656370408090838
2024-05-10,63055.19,63446.74,60208.78,60792.78,60792.78,27804954694,65625.6516,42.47956500106617,0.4472175609427085
2024-05-11,60793.36,61451.15,60492.63,60793.71,60793.71,13842272968,65565.9506,43.21992009854684,0.4923917671182545
2024-05-12,60793.5,61818.16,60632.6,61448.39,61448.39,13800459405,65513.6744,45.776687305810405,0.6483978908780974
2024-05-13,61451.22,63422.66,60769.84,62901.45,62901.45,27889181179,65427.02,47.70086453385294,1.0
2024-05-14,62900.77,63092.13,61123.77,61552.79,61552.79,28186271527,65258.8996,52.46486889716675,1.0
2024-05-15,61553.99,66454.45,61330.41,66267.49,66267.49,39815167074,65184.4926,69.16042529627184,1.0
2024-05-16,66256.11,66712.43,64613.05,65231.58,65231.58,31573077994,65100.017400000004,64.48937590467422,0.8483487481661245
2024-05-17,65231.3,67459.46,65119.32,67051.88,67051.88,28031279310,65026.155999999995,60.87721462351926,0.7310755758681867
2024-05-18,67066.21,67387.33,66663.5,66940.8,66940.8,16712277406,64967.11539999999,58.3582812036596,0.6492953645317255
2024-05-19,66937.93,67694.3,65937.18,66278.37,66278.37,19249094538,64899.7768,55.988124155969835,0.5723453575436601
2024-05-20,66278.74,71483.56,66086.17,71448.2,71448.2,43850655717,64902.067800000004,67.96298600594238,0.9611236893148287
2024-05-21,71443.06,71946.46,69191.13,70136.53,70136.53,46932005990,64910.7554,66.56461139234109,0.9089700231767227
2024-05-22,70135.32,70623.7,68977.7,69122.34,69122.34,32802561717,64984.262800000004,66.94179865258207,0.9168457606260754
2024-05-23,69121.3,70041.27,66356.95,67929.56,67929.56,41895680979,65023.237799999995,60.72562138969727,0.6838631208570798
2024-05-24,67928.13,69220.3,66622.67,68526.1,68526.1,29197308153,65023.583,68.3369090367605,0.968253653765249
