Date,Open,High,Low,Close,Adj Close,Volume
06/04/2018,382.73,385.2,366.91,370.29,370.29,967105984
07/04/2018,370.38,393.06,369.94,385.31,385.31,951475008
08/04/2018,385.74,402.59,385.6,400.51,400.51,948488000
09/04/2018,400.86,429.25,390.61,398.53,398.53,1478390016
10/04/2018,399.41,415.89,393.88,414.24,414.24,1196000000
11/04/2018,415.02,430.54,412.47,430.54,430.54,1439040000
12/04/2018,430.16,493.06,417.41,492.94,492.94,2519360000
13/04/2018,493.16,526.47,482.66,492.73,492.73,2419249920
14/04/2018,492.58,512.02,488.28,501.48,501.48,1519079936
15/04/2018,502.88,531.7,502.88,531.7,531.7,1726089984
16/04/2018,532.07,534.2,500.25,511.15,511.15,1758979968
17/04/2018,511.14,518.03,502.56,502.89,502.89,1760359936
18/04/2018,503.31,525.09,503.05,524.79,524.79,1762940032
19/04/2018,524.04,567.89,523.26,567.89,567.89,2256869888
20/04/2018,567.99,618.72,560.28,615.72,615.72,2849469952
21/04/2018,616,621.89,578.55,605.4,605.4,2612460032
22/04/2018,606.12,640.77,593.87,621.86,621.86,2426269952
23/04/2018,621.2,646.7,621.03,642.55,642.55,2386830080
24/04/2018,643.4,708.88,643.4,708.16,708.16,3581860096
25/04/2018,707.06,707.06,600.21,615.42,615.42,4216140032
26/04/2018,618.08,663.18,604.01,662.81,662.81,2984009984
27/04/2018,662.11,684.87,647.03,647.03,647.03,2598129920
28/04/2018,644.65,691.44,644.65,683.68,683.68,2496659968
29/04/2018,683.91,697.76,670.51,688.88,688.88,2740559872
30/04/2018,689.76,694.44,666.12,669.92,669.92,2853100032
01/05/2018,670.46,674.4,637.54,673.61,673.61,2678960128
02/05/2018,674.08,688.84,667.42,687.15,687.15,2822269952
03/05/2018,686.59,784.34,686.59,779.54,779.54,4210939904
04/05/2018,776.78,803.75,762.63,785.62,785.62,3533410048
05/05/2018,784.58,827.46,784.24,816.12,816.12,3035040000
06/05/2018,816.09,835.06,764.88,792.31,792.31,3105570048
07/05/2018,793.34,795.76,710.18,753.72,753.72,4316120064
08/05/2018,755.01,774.25,728.13,752.86,752.86,2920489984
09/05/2018,752.9,759.53,718.47,752.28,752.28,2877870080
10/05/2018,752.58,766.75,726.66,727.28,727.28,2748950016
11/05/2018,727.01,736.98,669.83,679.59,679.59,3290080000
12/05/2018,679.88,691.41,644.07,686.05,686.05,2668480000
13/05/2018,687.17,741.31,675.32,733.5,733.5,2362500096
14/05/2018,732.73,742.17,695.79,730.55,730.55,3005110016
15/05/2018,731.14,739.05,700.99,708.87,708.87,2523069952
16/05/2018,708.09,710.2,682.54,707.05,707.05,2476130048
17/05/2018,708.72,718.83,668.83,672.66,672.66,2350619904
18/05/2018,672.1,695.03,663.81,694.37,694.37,2305740032
19/05/2018,695.07,715.58,686.79,696.53,696.53,2021549952
20/05/2018,697.92,723.75,692.67,715.37,715.37,2156910080
21/05/2018,717.19,719.28,692.49,699.22,699.22,2005170048
22/05/2018,700.18,700.98,644.03,647.74,647.74,2230469888
23/05/2018,646.67,651.64,572.95,583.59,583.59,2995429888
24/05/2018,584.54,610.82,557.21,601.76,601.76,2791099904
25/05/2018,602.14,617.19,575.62,586.73,586.73,2110919936
26/05/2018,587.43,606.17,583.51,587.28,587.28,1694300032
27/05/2018,588.52,590.33,562.87,572.67,572.67,1788790016
28/05/2018,573.04,576.05,512.55,516.04,516.04,2356900096
29/05/2018,516.15,572.26,516.15,565.39,565.39,2330820096
30/05/2018,566.83,583.14,545.43,559.59,559.59,2053970048
31/05/2018,558.5,585.54,557.07,577.65,577.65,1985040000
01/06/2018,578.67,589.09,567.66,580.04,580.04,1945890048
02/06/2018,580.43,597.08,577.32,591.81,591.81,1880390016
03/06/2018,591.26,624.51,591.26,618.33,618.33,1832550016
04/06/2018,619.44,623.43,583.75,592.98,592.98,1903430016
05/06/2018,593.41,611.33,580.98,609.3,609.3,1844269952
06/06/2018,610.26,611.64,596.4,607.12,607.12,1756530048
07/06/2018,607.69,616.14,601.69,605.19,605.19,1880140032
08/06/2018,605.44,608.81,595.59,601.08,601.08,1637779968
09/06/2018,600.91,608.58,597.56,597.56,597.56,1519309952
10/06/2018,594.34,594.34,511.89,526.48,526.48,2234880000
11/06/2018,524.86,536.86,515.27,533.28,533.28,1982119936
12/06/2018,532.71,538.96,491.23,496.84,496.84,1932760064
13/06/2018,498.02,501.9,459,477.49,477.49,2080130048
14/06/2018,478.38,523.54,467.47,519.74,519.74,2458650112
15/06/2018,520.48,521.3,487.47,491,491,1808269952
16/06/2018,490.41,503.22,488.85,499.64,499.64,1314109952
17/06/2018,499.46,507.64,498.65,500.45,500.45,1264870016
18/06/2018,499.38,521.8,494.07,518.89,518.89,1513869952
19/06/2018,519.02,542.35,516.31,537.96,537.96,1726569984
20/06/2018,538.51,541.02,519.37,536.27,536.27,1596290048
21/06/2018,536.45,543.72,524.26,527.37,527.37,1462070016
22/06/2018,527.19,527.19,456.88,465.82,465.82,2226030080
23/06/2018,466.27,479.13,462.39,474.52,474.52,1651379968
24/06/2018,474.77,475.36,426.47,457.67,457.67,2490579968
25/06/2018,455.94,470.34,448.9,460.31,460.31,4007950080
26/06/2018,460.73,461.21,432.77,432.77,432.77,1356560000
27/06/2018,432.24,444.24,424.84,442.36,442.36,1368940032
28/06/2018,442.29,443.62,419.68,422.36,422.36,1360790016
29/06/2018,422.59,441.79,407.95,436.01,436.01,1564499968
30/06/2018,436.21,458.8,436.21,455.18,455.18,1475939968
01/07/2018,455.24,457.14,446.39,453.92,453.92,1511730048
02/07/2018,453.82,479.13,447.11,475.35,475.35,1625789952
03/07/2018,475.39,483.85,462.58,464.2,464.2,1683939968
04/07/2018,464.15,481.44,455.18,467.32,467.32,1549769984
05/07/2018,467.29,483.23,464.63,474.41,474.41,1828610048
06/07/2018,474.36,479.65,457.61,474.01,474.01,1627609984
07/07/2018,474.06,491.66,466.84,491.66,491.66,1358360064
08/07/2018,492.07,503.2,488.42,489.12,489.12,1344560000
09/07/2018,488.88,490.85,475.17,476.68,476.68,1533799936
10/07/2018,476.16,478.32,433.96,434.42,434.42,1789069952
11/07/2018,434.52,447.32,429.51,446.52,446.52,1422470016
12/07/2018,446.5,446.5,422.81,430.07,430.07,1495440000
13/07/2018,430.74,442.36,430.74,434.03,434.03,1489670016
14/07/2018,434.51,439.43,431.47,436.09,436.09,1235820032
15/07/2018,435.88,454,433.92,449.85,449.85,1350160000
16/07/2018,450.42,480.66,446.8,480.66,480.66,1858680064
17/07/2018,480.08,508.78,468.92,501,501,2288100096
18/07/2018,500.84,513.43,474.36,480.51,480.51,2371559936
19/07/2018,480.63,483.24,465.14,469.62,469.62,2068739968
20/07/2018,469.31,469.31,443.69,450.7,450.7,1821350016
21/07/2018,450.68,468.08,445.78,462.44,462.44,1504310016
22/07/2018,462.44,470.9,458.12,459.66,459.66,1338589952
23/07/2018,459.44,469.77,449.73,450.85,450.85,1596999936
24/07/2018,451.14,481.14,450.57,479.37,479.37,2287520000
25/07/2018,479.91,482.87,466.47,472.49,472.49,1930780032
26/07/2018,472.33,483.7,461.42,464.04,464.04,1621560064
27/07/2018,464.01,473.22,458.29,469.67,469.67,1734259968
28/07/2018,469.68,471.59,462.99,466.9,466.9,1531890048
29/07/2018,466.92,470.36,462.71,466.67,466.67,1631910016
30/07/2018,466.83,467.95,448.64,457.08,457.08,2141590000
31/07/2018,457.24,457.24,430.44,433.87,433.87,1820680000
01/08/2018,433.87,435.46,410.46,420.75,420.75,1888060000
02/08/2018,420.81,425.03,410.31,412.62,412.62,1569300000
03/08/2018,412.57,420.55,399.91,418.26,418.26,1722340000
04/08/2018,418.24,420.19,403.78,407.25,407.25,1466540000
05/08/2018,407.35,413.72,402.43,410.52,410.52,1396820000
06/08/2018,410.57,414.54,403.32,406.66,406.66,1384880000
07/08/2018,406.8,411.4,376.08,380.21,380.21,1828350000
08/08/2018,379.89,380.67,353.73,356.61,356.61,2016080000
09/08/2018,356.97,370.95,353.61,365.59,365.59,1616610000
10/08/2018,365.78,367.05,329.59,334.18,334.18,1699400000
11/08/2018,334.26,334.26,308.49,322.11,322.11,1790370000
12/08/2018,320.82,328.59,318.6,319.57,319.57,1625420000
13/08/2018,320.21,323.55,284.93,286.49,286.49,1751190000
14/08/2018,286.36,286.36,254.65,278.93,278.93,2137850000
15/08/2018,280.39,303.59,280.12,282.36,282.36,1878150000
16/08/2018,282.74,298.48,280.93,288.05,288.05,1552970000
17/08/2018,287.68,316.17,287.35,315.73,315.73,1995460000
18/08/2018,316.79,320.45,286.55,295.81,295.81,1764020000
19/08/2018,295.67,307.1,291.33,300.83,300.83,1447910000
20/08/2018,301.38,304.37,273.51,274.32,274.32,1413790000
21/08/2018,273.33,285.97,273.33,281.94,281.94,1164120000
22/08/2018,281.97,297.49,265,271.34,271.34,1507660000
23/08/2018,271.75,279.55,271.09,277.1,277.1,1271160000
24/08/2018,278.11,283.3,273.86,282.97,282.97,1450170000
25/08/2018,283.28,283.52,278.47,279.65,279.65,1208360000
26/08/2018,279.52,279.52,272.44,275.2,275.2,1206650000
27/08/2018,275.35,285.6,273.65,285.6,285.6,1406790000
28/08/2018,286.65,297.4,283.57,296.5,296.5,1513350000
29/08/2018,296.16,297.07,287.29,289.31,289.31,1474460000
30/08/2018,289.75,291.24,275.21,284.11,284.11,1513100000
31/08/2018,284.12,284.55,278.51,283,283,1411910000
01/09/2018,283.5,301.14,283.5,295.34,295.34,1546630000
02/09/2018,295.45,298.69,290.93,294.37,294.37,1321050000
03/09/2018,295.18,295.59,287.43,289.26,289.26,1394490000
04/09/2018,289.3,291.58,284.26,285.72,285.72,1554870000
05/09/2018,286.05,288.16,232.33,232.33,232.33,2390390000
06/09/2018,231.65,231.76,218.12,230.21,230.21,2097310000
07/09/2018,229.54,233.9,217.07,217.2,217.2,1678260000
08/09/2018,217.91,220.37,193.26,197.95,197.95,1517200000
09/09/2018,198.38,207.67,188.31,196.92,196.92,1585980000
10/09/2018,197.85,201.88,189.58,197.08,197.08,1502960000
11/09/2018,198.18,198.51,180.6,185.07,185.07,1568900000
12/09/2018,185.42,185.59,170.26,183.33,183.33,1874850000
13/09/2018,183.68,214,183.68,211.35,211.35,2330720000
14/09/2018,212.67,222.79,204.87,211.75,211.75,2232190000
15/09/2018,209.81,226.6,209.61,223.07,223.07,1670490000
16/09/2018,222.8,222.8,211.12,220.59,220.59,1502260000
17/09/2018,221.58,224.26,195.31,197.88,197.88,2019910000
18/09/2018,197.1,213.36,195.93,209.98,209.98,1800640000
19/09/2018,209.47,213.87,201.66,209.97,209.97,1733330000
20/09/2018,210.29,224.82,207.79,224.59,224.59,1782070000
21/09/2018,225.25,248.39,221.57,246.58,246.58,2836200000
22/09/2018,247.34,251.2,233.81,240.48,240.48,1921820000
23/09/2018,240.99,247.46,237.86,244.33,244.33,1693470000
24/09/2018,244.84,245.11,227.49,228.73,228.73,1748740000
25/09/2018,228.33,228.33,206.49,218.51,218.51,2120360000
26/09/2018,218.65,221.44,209.11,215.85,215.85,1756100000
27/09/2018,215.44,230.61,212.65,228.49,228.49,2030320000
28/09/2018,229.04,231.75,218.67,222.4,222.4,2018120000
29/09/2018,221.71,234.01,216.08,231.63,231.63,2208720000
30/09/2018,231.33,236.99,228.45,232.85,232.85,1765560000
01/10/2018,233.22,234.15,226.95,230.77,230.77,1597500000
02/10/2018,231.1,231.17,225.84,227.18,227.18,1542080000
03/10/2018,226.41,226.46,213.97,220.49,220.49,1683930000
04/10/2018,220.45,226.15,220.09,222.22,222.22,1479500000
05/10/2018,222.27,228.32,220.96,227.6,227.6,1547330000
06/10/2018,227.55,227.93,224.25,225.12,225.12,1505070000
07/10/2018,225.43,226.37,223,226.12,226.12,1470480000
08/10/2018,226.51,230.76,224.56,229.26,229.26,1470740000
09/10/2018,229.71,230.16,226.4,227.98,227.98,1405130000
10/10/2018,227.62,227.71,224.49,225.77,225.77,1384040000
11/10/2018,225.61,225.61,189.28,189.5,189.5,2167620000
12/10/2018,188.71,199.4,188.71,196.73,196.73,1487900000
13/10/2018,196.36,201.28,196.36,199.84,199.84,1167610000
14/10/2018,199.69,201.83,195.24,195.71,195.71,1169260000
15/10/2018,195.27,222.12,194.16,209.7,209.7,2865830000
16/10/2018,209.63,212.17,207.98,210.12,210.12,1532280000
17/10/2018,210.22,211.13,205.93,207.08,207.08,1444130000
18/10/2018,207.4,208.47,201.74,203.35,203.35,1365860000
19/10/2018,203.26,204.66,201.84,203.73,203.73,1264480000
20/10/2018,203.51,206.22,203.09,205.43,205.43,1238780000
21/10/2018,205.39,208.15,204.62,205.14,205.14,1190300000
22/10/2018,205.17,206.93,203.38,204.04,204.04,1328980000
23/10/2018,204.02,205.15,201.91,204.34,204.34,1237490000
24/10/2018,204.13,205.58,203.35,203.85,203.85,1102220000
25/10/2018,203.87,204.13,201.82,202.72,202.72,1102900000
26/10/2018,202.34,204.78,201.55,203.33,203.33,1161310000
27/10/2018,203.36,206.08,203.13,204.21,204.21,1084810000
28/10/2018,204.51,205.92,203.52,205.37,205.37,1139140000
29/10/2018,205.17,205.6,195.73,197.25,197.25,1517230000
30/10/2018,197.2,198.12,196.35,197.56,197.56,1363500000
31/10/2018,197.65,198.34,196.53,197.38,197.38,1442380000
01/11/2018,197.54,203.75,197.33,198.87,198.87,1336700000
02/11/2018,198.98,201.27,198.76,200.63,200.63,1451870000
03/11/2018,200.74,200.74,199.52,200.19,200.19,1307150000
04/11/2018,200.16,211.27,198.99,207.49,207.49,1749300000
05/11/2018,207.1,210.82,206.57,209.09,209.09,1613510000
06/11/2018,209.47,218.45,207.89,218.45,218.45,1856940000
07/11/2018,218.9,221.65,216.8,217.18,217.18,1927830000
08/11/2018,217.33,218.34,212.2,212.23,212.23,1769080000
09/11/2018,211.99,213.32,209.51,210.07,210.07,1554750000
10/11/2018,209.98,213.86,209.8,212.53,212.53,1377760000
11/11/2018,212.48,213,208.87,211.34,211.34,1501600000
12/11/2018,211.51,212.62,208.92,210.42,210.42,1452380000
13/11/2018,210.15,210.51,206.13,206.83,206.83,1610260000
14/11/2018,206.53,207.04,174.08,181.4,181.4,2595330000
15/11/2018,181.9,184.25,170.19,180.81,180.81,2638410000
16/11/2018,180.87,181.35,173.13,175.18,175.18,2015330000
17/11/2018,175.36,175.85,172.87,174,174,1832800000
18/11/2018,174.18,179.15,174.18,177.07,177.07,1810920000
19/11/2018,177.18,177.18,147.85,149.18,149.18,2745160000
20/11/2018,148.81,151.25,126.36,130.34,130.34,3134410000
21/11/2018,131.14,138.89,125.76,136.7,136.7,2685930000
22/11/2018,136.81,137.74,126.71,126.71,126.71,1792150000
23/11/2018,126.42,127.03,119.56,123.3,123.3,1998010000
24/11/2018,123.3,126.79,110.82,113.49,113.49,1800960000
25/11/2018,113.13,118.88,101.77,116.45,116.45,2466750000
26/11/2018,116.34,118.2,104.89,108.33,108.33,2139490000
27/11/2018,107.91,111.84,102.45,110.01,110.01,2320010000
28/11/2018,110.2,126.05,110.2,122.44,122.44,2673470000
29/11/2018,122.72,123.23,115.3,117.54,117.54,2196099151
30/11/2018,117.73,119.42,111.74,113.17,113.17,2020748396
01/12/2018,113.4,120.84,111.62,118.64,118.64,2131475768
02/12/2018,118.27,120.56,116.09,116.39,116.39,1856199149
03/12/2018,116.38,116.62,107.42,108.93,108.93,1772756193
04/12/2018,108.8,113.14,107.4,110.21,110.21,1748116495
05/12/2018,110.34,110.6,102.48,102.48,102.48,1990157607
06/12/2018,102.45,104.1,91.76,91.76,91.76,2310716932
07/12/2018,91.65,96.09,83.47,93.29,93.29,2554304530
08/12/2018,93.41,97.06,86.83,92.16,92.16,1855759401
09/12/2018,92.04,98.9,91.03,95.14,95.14,1875567180
10/12/2018,94.99,96.26,90.65,91.69,91.69,1756437577
11/12/2018,91.58,92.78,87.69,88.95,88.95,1707497898
12/12/2018,88.61,92.24,88.26,90.59,90.59,1533050103
13/12/2018,90.66,91.11,85.52,86.54,86.54,1754475622
14/12/2018,86.63,87.14,83.23,84.31,84.31,1651491877
15/12/2018,84.28,85.34,82.83,84.44,84.44,1496176898
16/12/2018,84.47,87.57,84.47,85.26,85.26,1565817037
17/12/2018,85.38,96.81,85.38,95.13,95.13,2101453024
18/12/2018,95.11,101.32,92.97,101.11,101.11,2277514076
19/12/2018,101.68,108.55,100.69,101.27,101.27,2456482115
20/12/2018,101.09,117.17,100.64,116.22,116.22,3063842618
21/12/2018,115.84,119.09,107.58,109.5,109.5,2632539990
22/12/2018,109.46,116.76,107.5,116.76,116.76,2338772939
23/12/2018,117.27,133.08,117.27,130.77,130.77,3579715061
24/12/2018,130.64,157.67,130.64,140.24,140.24,4370343387
25/12/2018,141,141,125.11,129.84,129.84,3298280609
26/12/2018,129.89,136.68,126.29,131.87,131.87,2720469126
27/12/2018,131.92,132.68,115.65,116.58,116.58,2612804378
28/12/2018,116.9,137.65,115.69,137.65,137.65,3130201009
29/12/2018,138.47,147.03,134.57,138.02,138.02,3169029972
30/12/2018,137.63,140.69,133.98,139.86,139.86,2660086834
31/12/2018,140.03,140.18,132.52,133.37,133.37,2358360234
01/01/2019,133.42,141.4,132.65,140.82,140.82,2258709868
02/01/2019,141.52,156.93,140.65,155.05,155.05,3328240369
03/01/2019,155.2,155.86,147.2,149.14,149.14,2676164880
04/01/2019,148.91,156.88,147.91,154.58,154.58,3126192535
05/01/2019,154.34,160.82,154.34,155.64,155.64,3338211928
06/01/2019,155.8,159.37,152.09,157.75,157.75,3231294371
07/01/2019,157.81,158.45,151.15,151.7,151.7,2712108388
08/01/2019,151.97,153.63,148.67,150.36,150.36,2459808140
09/01/2019,150.55,153.62,150.29,150.8,150.8,2369241197
10/01/2019,150.84,152.15,126.53,128.63,128.63,3397734456
11/01/2019,127.81,130.17,125.24,127.55,127.55,2667585234
12/01/2019,127.53,128.67,125.45,125.97,125.97,2212109224
13/01/2019,125.91,126.27,116.09,116.9,116.9,2268263944
14/01/2019,116.98,130.86,116.97,129.07,129.07,2798085735
15/01/2019,129.17,130.74,120.31,122.03,122.03,2735449164
16/01/2019,121.81,127.12,121.44,123.55,123.55,2746469340
17/01/2019,123.57,124.27,120.82,123.74,123.74,2594091285
18/01/2019,123.65,123.84,120.24,121.01,121.01,2305389800
19/01/2019,121.61,125.9,121.16,124.52,124.52,3048261797
20/01/2019,124.63,125.07,118.7,119.47,119.47,2964108269
21/01/2019,119.64,119.72,116.16,117.16,117.16,2421720343
22/01/2019,117.11,119.66,114.68,118.75,118.75,2552507405
23/01/2019,118.71,119.42,116.38,117.45,117.45,2556952198
24/01/2019,117.46,118.03,116.01,117.36,117.36,2520843420
25/01/2019,117.59,117.8,115.83,116.38,116.38,2606881898
26/01/2019,116.37,118.08,115.98,116.49,116.49,2412181169
27/01/2019,116.51,116.69,113.41,113.41,113.41,2775888287
28/01/2019,113.29,113.69,103.34,106.59,106.59,3366895505
29/01/2019,106.72,107.17,104,105.6,105.6,2900418606
30/01/2019,105.41,109.45,104.84,108.91,108.91,2874370355
31/01/2019,108.9,110.46,106.53,107.06,107.06,2828796031
01/02/2019,107.15,108.64,105.05,107.61,107.61,2541271519
02/02/2019,107.47,110.65,106.76,110.43,110.43,2385157838
03/02/2019,110.49,110.83,106.56,107.49,107.49,2519334757
04/02/2019,107.63,108.7,107.07,107.82,107.82,2491888675
05/02/2019,107.63,108.13,106.91,107.44,107.44,2515863999
06/02/2019,107.57,107.57,102.93,104.92,104.92,2593048199
07/02/2019,104.84,106.06,104.41,104.54,104.54,2326764622
08/02/2019,104.65,119.81,104.19,119.27,119.27,3656841347
09/02/2019,119.21,120.69,118,119.43,119.43,2884650400
10/02/2019,119.41,124.85,117.11,124.81,124.81,3148766590
11/02/2019,124.87,124.87,120.31,121.3,121.3,3222473887
12/02/2019,121.18,123.47,119.6,122.57,122.57,3149576429
13/02/2019,122.54,125.55,121.61,122.55,122.55,3386585799
14/02/2019,122.42,124.45,121.33,121.39,121.39,3331701628
15/02/2019,121.45,123.66,121.37,122.1,122.1,3021741615
16/02/2019,122.4,124.13,122.3,123.26,123.26,2905833287
17/02/2019,123.18,134.46,123.09,133.6,133.6,4236081130
18/02/2019,133.03,147.69,133,146.1,146.1,5387525773
19/02/2019,146.4,149.93,145.13,145.35,145.35,5310842625
20/02/2019,145.17,149.55,142.5,149.55,149.55,4500094965
21/02/2019,149.35,149.35,144.56,146.13,146.13,3995766856
22/02/2019,146.07,149.27,145.21,149.09,149.09,3731099284
23/02/2019,148.68,159.13,147.33,158.8,158.8,4519468458
24/02/2019,158.9,165.55,135.85,135.85,135.85,5957715043
25/02/2019,135.5,142.53,135.48,139.82,139.82,4914392068
26/02/2019,139.65,139.98,136.58,138.09,138.09,3791292839
27/02/2019,138.03,141.34,131.6,136.13,136.13,4469776860
28/02/2019,136.28,138.85,135.66,136.75,136.75,4535438953
01/03/2019,136.84,139,136.43,136.44,136.44,3756124824
02/03/2019,136.35,137.18,132.44,134.21,134.21,3747176425
03/03/2019,134.79,135.85,131.33,132.25,132.25,3454374053
04/03/2019,132.16,132.73,125.4,127.77,127.77,4008171341
05/03/2019,127.79,138.23,126.74,137.82,137.82,4764849990
06/03/2019,137.96,139.97,136.15,138.79,138.79,4589054219
07/03/2019,138.94,140.86,137.27,138.03,138.03,4339206292
08/03/2019,138.31,139.5,133.56,135.13,135.13,4678816794
