Date,Open,High,Low,Close,Adj Close,Volume
04/03/2024,37.42,38.89,37.40,38.65,38.65,63439000
05/03/2024,38.67,39.69,34.03,35.32,35.32,107143600
06/03/2024,38.16,38.60,37.29,38.29,38.29,45934300
07/03/2024,38.50,38.94,38.08,38.63,38.63,41450800
08/03/2024,38.94,40.20,37.77,39.55,39.55,89806900
11/03/2024,41.31,41.65,40.74,41.12,41.12,74430400
12/03/2024,41.28,41.80,39.21,40.73,40.73,98022800
13/03/2024,41.52,41.99,40.93,41.95,41.95,59347000
14/03/2024,41.46,41.53,39.01,39.51,39.51,99521100
15/03/2024,38.69,40.32,38.44,39.39,39.39,68627600
18/03/2024,38.81,39.13,37.93,38.14,38.14,53201600
19/03/2024,36.35,37.53,35.49,36.70,36.70,69685200
20/03/2024,36.18,37.69,35.41,37.55,37.55,71309300
21/03/2024,38.61,38.61,37.00,37.15,37.15,47085900
22/03/2024,36.60,36.69,35.71,36.41,36.41,39727000
25/03/2024,38.20,40.62,38.20,40.55,40.55,64562000
26/03/2024,40.45,40.51,39.54,39.63,39.63,44351400
27/03/2024,40.91,40.97,39.01,39.13,39.13,46746900
28/03/2024,40.56,40.96,40.22,40.47,40.47,44620800
01/04/2024,39.99,40.03,38.83,39.75,39.75,34652000
02/04/2024,37.02,37.84,36.80,37.60,37.60,34073400
03/04/2024,37.50,38.20,37.37,37.54,37.54,29387400
04/04/2024,38.41,39.61,38.29,39.08,39.08,44185500
05/04/2024,38.16,39.15,38.11,38.41,38.41,28612000
08/04/2024,41.15,41.20,40.61,40.95,40.95,40056700
09/04/2024,40.29,40.50,38.90,39.33,39.33,35513700
10/04/2024,38.58,40.00,38.46,40.00,40.00,38908000
11/04/2024,40.35,40.45,39.65,40.17,40.17,27725500
12/04/2024,40.00,40.10,37.17,38.14,38.14,56993000
15/04/2024,37.78,37.95,35.54,36.08,36.08,46360300
16/04/2024,36.04,36.13,35.16,35.75,35.75,35341700
17/04/2024,35.57,35.92,33.99,34.76,34.76,52597900
18/04/2024,35.58,36.61,35.28,36.21,36.21,35544200
19/04/2024,36.95,37.15,36.24,36.67,36.67,34499700
22/04/2024,37.67,38.15,37.45,37.93,37.93,29881100
23/04/2024,37.71,38.31,37.69,37.90,37.90,17572300
24/04/2024,37.63,37.83,36.29,36.41,36.41,32178000
25/04/2024,35.94,36.99,35.79,36.86,36.86,25317100
26/04/2024,36.35,36.92,36.06,36.32,36.32,20226000
29/04/2024,35.59,36.00,35.14,35.87,35.87,21694900
30/04/2024,34.81,35.01,33.54,33.57,33.57,41584300
01/05/2024,32.82,33.83,32.20,32.39,32.39,45405600
02/05/2024,33.45,33.97,33.16,33.80,33.80,23146300
03/05/2024,34.90,35.50,34.86,35.40,35.40,26368300
06/05/2024,36.24,36.61,35.74,36.01,36.01,27166600
07/05/2024,36.21,36.69,35.78,35.93,35.93,14753300
08/05/2024,35.34,35.79,35.17,35.38,35.38,14277700
09/05/2024,34.94,35.75,34.66,35.58,35.58,16930100
10/05/2024,35.80,35.99,34.26,34.58,34.58,28986000
13/05/2024,35.78,36.19,35.65,36.00,36.00,17204900
14/05/2024,35.34,35.49,34.80,35.07,35.07,13742700
15/05/2024,36.67,37.93,36.46,37.67,37.67,40518600
16/05/2024,37.63,37.91,36.82,37.15,37.15,22092100
17/05/2024,37.84,38.54,37.54,38.28,38.28,25516900
20/05/2024,38.21,40.05,38.07,39.97,39.97,32788600
21/05/2024,40.47,40.67,39.40,39.47,39.47,29875200
22/05/2024,39.77,40.33,39.45,39.71,39.71,20566800
23/05/2024,39.51,39.58,38.01,38.27,38.27,23933800
24/05/2024,38.43,39.59,38.16,39.46,39.46,19876600
