Date,Open,High,Low,Close,Adj Close,Volume,MA,RSI,Stock RSI
2024-04-25,63.17,64.91,62.84,64.75,64.75,198700,64.36359999999999,45.12820512820513,0.38623928269446456
2024-04-26,63.81,64.77,63.32,63.77,63.77,297800,64.6032,33.19380493930517,0.0
2024-04-29,62.54,63.19,61.72,62.92,62.92,110500,64.825,36.11111111111112,0.11566057144702327
2024-04-30,61.2,61.43,58.93,59.02,59.02,438600,64.96640000000001,27.672448567970932,0.0
2024-05-01,57.64,59.4,56.58,56.91,56.91,406300,65.06439999999999,24.32024169184288,0.0
2024-05-02,58.82,59.6,58.32,59.47,59.47,437000,65.2338,35.405192761605036,0.41275485798581873
2024-05-03,61.34,62.33,61.28,62.23,62.23,562400,65.4376,47.76604386677497,0.8730186255378155
2024-05-06,63.7,64.27,62.81,63.19,63.19,206500,65.6788,50.88,0.9889686656827329
2024-05-07,63.62,64.37,62.86,63.11,63.11,149800,65.8506,54.475374732334046,1.0
2024-05-08,62.06,62.75,61.78,62.17,62.17,65000,65.952,46.82904411764706,0.7464335307551193
2024-05-09,61.34,62.74,60.91,62.55,62.55,97800,65.995,45.757149554617904,0.7108875239910353
2024-05-10,62.94,63.18,60.2,60.7,60.7,260200,65.9676,36.00381497377207,0.3874489051744834
2024-05-13,62.87,63.5,62.63,63.2,63.2,277000,65.96979999999999,42.91204099060633,0.6165384604272542
2024-05-14,62.01,62.24,61.13,61.61,61.61,100400,65.847,44.96644295302013,0.6846662302386235
2024-05-15,64.36,66.56,64.04,66.12,66.12,330400,65.93,52.637658837119766,0.9390579410561158
2024-05-16,66.1,66.5,64.68,65.26,65.26,177600,65.8934,52.88201160541587,0.947161130916628
2024-05-17,66.47,67.59,65.93,67.15,67.15,139800,65.8806,57.865377463741176,1.0
2024-05-20,67.1,70.21,66.83,70.15,70.15,113000,65.896,71.41208156983456,1.0
2024-05-21,71.0,71.33,69.19,69.3,69.3,166600,65.839,75.05054589567327,1.0
2024-05-22,69.8,70.71,69.29,69.78,69.78,155500,65.8058,72.75938189845475,0.9413225142509072
2024-05-23,69.29,69.29,66.76,67.2,67.2,111400,65.6776,61.05919003115265,0.6416766388841811
